醫事機構代碼,診療科別
3505370279,2B
3505370288,14
3505370297,02
3505370304,04
3505370313,06
3505370322,12
3505370331,06
3505370340,01
3505370340,06
3505370340,12
3505380015,00
3505380024,06
3505380079,01
3505380140,04
3505380159,08
3505380168,01
3505380211,09
3505380239,14
3505380257,11
3505380266,04
3505380275,00
3505380284,10
3505380293,13
3505380319,00
3505380319,03
3505380319,86
3505380346,04
3505380355,05
3505380364,04
3505380417,00
3505380417,01
3505380417,13
3505380435,14
3505380444,02
3505380471,02
3505380480,14
3505380515,02
3507010016,10
3507010025,00
3507010034,02
3507010052,09
3507010089,13
3507010098,04
3507010098,09
3507010114,02
3507010123,02
3507010141,00
3507010150,02
3507010169,09
3507010212,12
3507010285,02
3507010294,06
3507010294,14
3507010301,09
3507010338,00
3507010356,06
3507010383,14
3507010436,02
3507010454,04
3507010463,10
3507010481,02
3507010490,14
3507010516,01
3507010516,03
3507010525,02
3507010543,03
3507010543,06
3507010605,02
3507010614,09
3507010623,02
3507010632,01
3507010641,02
3507010650,04
3507010678,02
3507010678,04
3507010687,10
3507010696,02
3507010703,04
3507010712,09
3507010721,02
3507010749,02
3507010749,13
3507010776,05
3507010785,11
3507010794,05
3507010801,00
3507010801,05
3507010829,02
3507010838,03
3507010838,08
3507010847,08
3507010856,00
3507010856,03
3507010865,10
3507010874,10
3507010883,04
3507010892,13
3507010927,09
3507010936,00
3507010945,02
3507010954,01
3507010954,02
3507010972,04
3507010981,08
3507010990,01
3507010990,13
3507011004,02
3507011013,04
3507011022,01
3507011022,02
3507011031,09
3507011040,02
3507011059,01
3507011068,09
3507011077,01
3507011111,14
3507011120,00
3507011148,06
3507011157,10
3507011175,14
3507011184,05
3507011193,02
3507011193,04
3507011200,01
3507011200,09
3507011219,02
3507011228,01
3507011237,00
3507011246,09
3507011255,04
3507011264,10
3507011282,06
3507011282,07
3507011291,02
3507011308,02
3507011326,01
3507011344,13
3507011353,00
3507011371,02
3507011380,08
3507011406,09
3507011415,02
3507011424,02
3507020012,00
3507020021,02
3507020021,09
3507020030,05
3507020049,00
3507020076,10
3507020085,02
3507020094,06
3507020101,03
3507020101,06
3507020129,02
3507020147,09
3507020156,01
3507020174,02
3507020183,00
3507020227,00
3507020236,02
3507020254,10
3507020272,05
3507020281,00
3507030018,00
3507030036,00
3507030054,13
3507030063,00
3507030072,00
3507030090,09
3507030107,02
3507030116,02
3507030116,12
3507030125,00
3507030134,11
3507040023,03
3507040032,02
3507040041,02
3507040050,00
3507050083,05
3507050092,05
3507050118,04
3507050127,02
3507050136,02
3507060034,09
3507060043,01
3507060043,09
3507060052,09
3507060061,02
3507060070,02
3507060089,10
3507060105,01
3507060114,02
3507070049,02
3507070067,00
3507070076,02
3507080018,14
3507080027,02
3507080036,09
3507080045,02
3507080063,02
3507080072,00
3507080090,01
3507080107,03
3507080107,06
3507080116,10
3507080125,10
3507080134,03
3507080134,06
3507080143,01
3507080143,06
3507080161,04
3507080170,13
3507080189,00
3507080189,01
3507080189,02
3507080198,00
3507080205,04
3507080214,13
3507080223,02
3507080232,00
3507080250,09
3507080269,00
3507080269,08
3507080278,03
3507080278,08
3507080287,00
3507080287,09
3507080303,02
3507080312,02
3507080321,14
3507080330,00
3507080349,12
3507080358,03
3507080358,06
3507080376,02
3507080385,03
3507080394,14
3507080401,05
3507080410,01
3507090041,00
3507090050,01
3507100015,02
3507100015,04
3507100033,03
3507110020,01
3507110048,00
3507110048,81
3507110075,10
3507110084,01
3507110084,14
3507120026,02
3507120044,00
3507120044,02
3507120062,04
3507120062,09
3507140028,01
3507140037,02
3507140055,02
3507140064,00
3507150015,11
3507150024,09
3507150033,00
3507150051,02
3507150097,09
3507150113,00
3507150122,02
3507160011,02
3507160020,00
3507170017,03
3507170017,06
3507170035,01
3507170044,04
3507170053,10
3507190019,00
3507190019,01
3507200029,06
3507200038,00
3507200047,00
3507200056,02
3507200065,00
3507210016,00
3507210043,01
3507220058,02
3507220067,00
3507220076,01
3507230063,04
3507230072,00
3507240014,01
3507270012,00
3507280045,06
3507280063,00
3507280072,01
3507280081,01
3507290014,03
3507290014,06
3507290023,05
3507290032,05
3507290069,14
3507290078,11
3507290130,00
3507290283,09
3507290318,00
3507290336,02
3507290336,03
3507290345,00
3507290345,04
3507290354,13
3507290363,03
3507290363,06
3507290425,00
3507290434,00
3507290443,02
3507290452,11
3507290461,01
3507290461,14
3507290498,06
3507290505,01
3507290569,11
3507290578,09
3507290587,05
3507290596,02
3507290694,14
3507290738,05
3507290783,04
3507290845,09
3507290854,05
3507290881,01
3507290890,01
3507290907,02
3507290916,01
3507290925,01
3507290934,11
3507290943,04
3507290952,05
3507291020,01
3507291039,01
3507291057,03
3507291066,00
3507291066,04
3507291075,00
3507291128,13
3507291137,10
3507291146,14
3507291164,09
3507291173,10
3507291191,00
3507291208,06
3507291244,12
3507300015,02
3507300088,00
3507300097,04
3507300097,05
3507300113,05
3507300140,12
3507300186,02
3507300211,13
3507300266,02
3507300275,02
3507300382,11
3507300382,15
3507300435,13
3507300453,02
3507300499,09
3507300533,13
3507300604,03
3507300659,01
3507300695,10
3507300711,13
3507300748,02
3507300748,04
3507300793,00
3507300800,13
3507300819,01
3507300846,00
3507300855,04
3507300908,01
3507300944,11
3507300953,01
3507300962,03
3507300999,04
3507301030,02
3507301067,11
3507301085,00
3507301101,11
3507301129,01
3507301165,01
3507301183,15
3507301218,02
3507301245,14
3507301272,06
3507301272,14
3507301334,04
3507301343,05
3507301389,12
3507301389,14
3507301405,11
3507301450,00
3507301487,00
3507301512,13
3507301530,02
3507301549,11
3507301558,00
3507301567,05
3507301594,08
3507301601,03
3507301601,06
3507301610,01
3507301647,10
3507301656,09
3507301692,00
3507301709,14
3507301718,02
3507301736,00
3507301745,00
3507301754,10
3507301763,02
3507301781,13
3507301790,12
3507301816,02
3507301825,14
3507301834,10
3507301852,04
3507301861,01
3507301950,00
3507301969,00
3507301969,01
3507301996,11
3507302000,00
3507302028,02
3507302055,02
3507302153,06
3507302162,00
3507302180,02
3507302199,02
3507302215,12
3507302224,14
3507302233,00
3507302242,11
3507302260,10
3507302279,14
3507302288,03
3507302304,04
3507302313,02
3507310039,02
3507310100,06
3507310128,14
3507310155,00
3507310164,09
3507310173,03
3507310208,02
3507310217,00
3507310226,05
3507310235,01
3507310253,04
3507310262,03
3507310262,06
3507310271,02
3507310315,11
3507310324,00
3507310333,03
3507310333,08
3507310342,01
3507310342,04
3507310351,09
3507310360,13
3507310379,13
3507310388,14
3507310404,10
3507310413,02
3507310459,02
3507310468,09
3507310477,01
3507310486,09
3507310495,00
3507310502,06
3507310511,01
3507310511,06
3507310520,03
3507310520,06
3507310539,00
3507310539,04
3507310548,04
3507310557,00
3507310566,04
3507310575,10
3507310584,13
3507310593,13
3507310600,00
3507310619,08
3507310628,12
3507310637,01
3507310646,12
3507310655,04
3507310664,02
3507310673,01
3507320017,06
3507320026,09
3507320035,04
3507320071,13
3507320080,04
3507320106,10
3507320133,02
3507320142,04
3507320151,12
3507320151,13
3507320179,13
3507320197,02
3507320213,11
3507320231,09
3507320268,14
3507320277,02
3507320339,00
3507320348,10
3507320357,03
3507320357,06
3507320375,01
3507320384,03
3507320400,10
3507320491,11
3507320526,02
3507320544,14
3507320553,14
3507320562,12
3507320580,11
3507320642,09
3507320651,14
3507320688,04
3507320731,13
3507320777,02
3507320811,00
3507320839,09
3507320848,11
3507320875,03
3507320875,06
3507320900,06
3507320955,02
3507320964,02
3507320973,04
3507321005,14
3507321023,01
3507321023,04
3507321032,01
3507321032,05
3507321041,06
3507321069,02
3507321069,03
3507321078,04
3507321087,02
3507321112,00
3507321130,02
3507321167,12
3507321167,13
3507321185,04
3507321194,09
3507321201,14
3507321210,13
3507321247,01
3507321274,02
3507321283,01
3507321283,09
3507321292,09
3507321327,10
3507321336,05
3507321345,13
3507321354,13
3507321372,13
3507321381,02
3507321390,09
3507321407,09
3507321416,10
3507321425,10
3507321434,13
3507321461,00
3507321461,83
3507321470,10
3507321489,03
3507321489,06
3507321505,04
3507321505,05
3507321514,05
3507321523,11
3507321532,00
3507321532,02
3507321541,02
3507321550,00
3507321569,00
3507321578,02
3507321596,02
3507321603,06
3507321612,02
3507321621,01
3507321630,05
3507321649,01
3507321649,02
3507321658,13
3507321667,01
3507321667,02
3507321676,02
3507321694,02
3507321701,10
3507321710,01
3507321729,00
3507321738,06
3507321747,14
3507321765,02
3507321783,14
3507321792,08
3507321809,05
3507321818,00
3507321818,03
3507321818,08
3507321827,04
3507321836,02
3507321845,02
3507321872,00
3507321881,14
3507321907,02
3507321925,06
3507321925,14
3507321934,03
3507330031,01
3507330031,02
3507330139,06
3507330237,02
3507330255,14
3507330291,01
3507330291,16
3507330344,13
3507330362,08
3507330371,02
3507330442,02
3507330451,02
3507330451,05
3507330479,01
3507330497,02
3507330504,00
3507330540,01
3507330559,01
3507330559,02
3507330595,02
3507330595,06
3507330602,02
3507330648,10
3507330675,00
3507330684,00
3507330693,13
3507330728,01
3507330728,03
3507330728,06
3507330728,14
3507330746,13
3507330764,09
3507330773,02
3507340028,09
3507340199,04
3507340297,10
3507340368,15
3507340377,05
3507340457,00
3507340466,13
3507340500,10
3507340528,06
3507340546,00
3507340555,02
3507350024,01
3507350042,10
3507350060,04
3507350097,02
3507350211,02
3507350248,13
3507350266,14
3507350275,03
3507350275,06
3507350319,08
3507350337,13
3507350355,13
3507350364,02
3507350373,13
3507350417,02
3507350426,03
3507350435,00
3507350453,11
3507350462,01
3507350480,02
3507350499,00
3507350499,14
3507350515,13
3507350533,10
3507350542,81
3507350551,13
3507350560,00
3507350597,03
3507350604,10
3507350622,00
3507350631,03
3507350631,07
3507350640,03
3507350659,10
3507350677,02
3507350711,01
3507350711,02
3507350739,00
3507350784,06
3507350793,01
3507350800,00
3507350819,00
3507360011,13
3507360039,03
3507360039,04
3507360066,01
3507360066,12
3507360075,09
3507360128,00
3507360173,00
3507360182,00
3507360182,01
3507360271,02
3507360324,11
3507360342,00
3507360360,02
3507360397,01
3507360397,04
3507360413,04
3507360431,01
3507360440,10
3507360459,02
3507360468,02
3507360502,06
3507360548,01
3507360548,04
3507360557,01
3507360557,14
3507360566,00
3507360566,05
3507360575,02
3507360584,00
3507360628,01
3507360655,09
3507360664,13
3507360673,02
3507360682,02
3507360708,04
3507360717,02
3507360726,06
3507360744,00
3507360744,04
3507360762,14
3507360771,09
3507360806,13
3507370035,01
3507380031,01
3507380040,09
3507380059,04
3507380068,04
3507380077,02
3507380102,01
3507380139,08
3507380157,01
3507380193,01
3507380200,02
3507380219,03
3507380219,06
3507380228,12
3507380246,01
3507380246,04
3507380255,08
3507380273,00
3507380282,00
3507380282,02
3507380291,02
3507380308,11
3507380317,01
3507380317,04
3507380326,06
3511010131,02
3511010131,04
3511010202,05
3511010408,00
3511010480,02
3511010480,05
3511010480,06
3511010480,40
3511010515,03
3511010524,01
3511010551,05
3511010588,01
3511010597,10
3511010631,03
3511010631,06
3511010702,00
3511011727,10
3511011807,03
3511011807,08
3511011825,10
3511011870,05
3511011898,14
3511011932,11
3511011950,04
3511012046,00
3511012073,04
3511012082,03
3511012117,01
3511012126,14
3511012135,09
3511012144,11
3511012162,00
3511012162,10
3511012215,03
3511012224,05
3511012233,05
3511012242,00
3511012242,02
3511012279,02
3511012297,04
3511012304,13
3511020066,02
3511020066,04
3511020155,09
3511020226,01
3511020235,02
3511020235,03
3511020253,10
3511020333,00
3511021518,00
3511021536,00
3511021545,03
3511021545,06
3511021563,00
3511021572,02
3511021581,14
3511021590,02
3511021607,02
3511021616,02
3511030053,01
3511030053,02
3511031247,01
3511031256,00
3511031265,01
3511031283,00
3511040022,02
3511040022,04
3511040175,04
3511040335,02
3511040335,04
3511040380,05
3511040399,02
3511040399,04
3511040406,05
3511040479,04
3511040497,01
3511040497,06
3511040531,09
3511040620,00
3511040666,02
3511040684,02
3511040693,09
3511040700,09
3511040728,00
3511040764,00
3511040773,14
3511040782,02
3511040791,11
3511040862,00
3511040871,04
3511040942,09
3511040988,02
3511041001,09
3511041047,00
3511041074,02
3511041083,02
3511041083,2B
3511041172,14
3511041181,02
3511041181,04
3511041216,02
3511041243,00
3511041261,09
3511041323,00
3511041332,13
3511041396,01
3511041396,02
3511041396,03
3511041396,04
3511041396,06
3511041396,10
3511041396,13
3511041396,14
3511041458,02
3511041467,11
3511041476,02
3511041485,02
3511041510,00
3511041529,05
3511041547,00
3511041565,03
3511041565,06
3511041574,02
3511050108,01
3511050108,02
3511050162,02
3511050162,04
3511050224,09
3511050260,01
3511050297,04
3511050313,00
3511050368,05
3511051427,00
3511051454,04
3511051481,01
3511051507,01
3511051507,04
3511051525,02
3511051534,02
3511051552,00
3511051561,00
3511051570,00
3511051589,02
3511060159,02
3511060202,00
3511060211,04
3511061325,09
3511061343,09
3511061414,02
3511061450,00
3511061469,13
3511070048,03
3511070048,06
3511070084,00
3511070084,03
3511070128,01
3511070182,00
3511070191,00
3511071376,00
3511071385,01
3511071394,13
3511071401,03
3511071401,06
3511071410,01
3512010019,02
3512010019,03
3512010019,08
3512010064,10
3512010073,09
3512010108,00
3512010108,04
3512010126,09
3512010135,01
3512010144,05
3512010233,02
3512010233,04
3512010288,02
3512010288,04
3512010617,02
3512010617,04
3512010724,00
3512010751,09
3512010760,10
3512010822,00
3512010886,02
3512010902,00
3512010911,00
3512010939,05
3512010966,05
3512010975,10
3512010984,01
3512010993,00
3512010993,08
3512011007,04
3512011016,05
3512011034,00
3512011034,04
3512011052,01
3512011070,00
3512011105,00
3512011123,10
3512011132,09
3512011150,04
3512011169,09
3512011187,04
3512011187,10
3512011196,09
3512011221,01
3512011230,01
3512011230,06
3512011267,09
3512011276,02
3512011285,00
3512011329,04
3512011356,09
3512011418,09
3512011427,01
3512011436,01
3512011436,02
3512011445,05
3512012479,00
3512012479,04
3512012595,05
3512012595,81
3512012700,05
3512012737,10
3512012773,04
3512012817,08
3512012862,03
3512012862,06
3512012880,10
3512012899,04
3512012906,04
3512012924,05
3512012942,03
3512012942,15
3512012951,15
3512013001,14
3512013010,09
3512013047,02
3512013056,11
3512013065,02
3512013065,03
3512013074,13
3512013083,10
3512013092,12
3512013145,02
3512013154,11
3512013163,02
3512013172,09
3512013181,13
3512013216,03
3512013225,04
3512013314,11
3512013332,00
3512013369,09
3512013384,04
3512013396,14
3512013449,09
3512013467,00
3512013485,00
3512013547,02
3512013556,11
3512013565,01
3512013565,12
3512013574,10
3512013636,04
3512013636,05
3512013645,04
3512013654,01
3512013663,01
3512013681,00
3512013681,01
3512013716,09
3512013734,11
3512013761,02
3512013798,11
3512013805,09
3512013869,02
3512013869,14
3512013887,09
3512013903,04
3512013912,04
3512013949,01
3512013976,10
3512013985,14
3512014017,01
3512014026,13
3512014044,00
3512014053,10
3512014062,02
3512014080,00
3512014099,13
3512014106,01
3512014115,09
3512014124,04
3512014133,04
3512014160,09
3512014188,14
3512014197,13
3512014204,06
3512014213,00
3512014222,04
3512014231,00
3512014259,04
3512014268,13
3512014286,14
3512014302,09
3512014320,09
3512014428,00
3512014455,14
3512014473,09
3512014482,00
3512014517,14
3512014526,00
3512014535,04
3512040062,02
3512040062,04
3512040124,02
3512040124,04
3512040295,05
3512040348,04
3512040446,02
3512040455,09
3512040473,10
3512040517,05
3512040599,00
3512040615,06
3512040615,14
3512040651,02
3512040697,09
3512040777,04
3512040795,14
3512040893,04
3512040955,09
3512040964,02
3512040973,00
3512040991,05
3512042146,01
3512042208,04
3512042226,10
3512042235,14
3512042244,01
3512042244,09
3512042253,09
3512042262,02
3512042271,11
3512042280,03
3512042280,06
3512042315,01
3512042315,02
3512042351,02
3512042351,2B
3512042502,00
3512042520,04
3512042520,09
3512042539,02
3512042539,14
3512042557,11
3512042593,05
3512042600,04
3512042628,00
3512042664,02
3512042753,00
3512042762,09
3512042815,06
3512042824,01
3512042860,00
3512042879,02
3512042879,04
3512042879,14
3512042897,02
3512042904,02
3512042913,02
3512042931,00
3512050111,00
3512051181,00
3512051225,00
3512051243,00
3512051332,00
3512051369,00
3512051378,02
3512051387,09
3512051396,02
3517010117,03
3517010322,11
3517010331,11
3517010457,02
3517010457,04
3517010528,02
3517010537,01
3517010537,02
3517010608,03
3517010608,05
3517010635,05
3517010831,05
3517010877,00
3517010975,00
3517010984,05
3517011061,05
3517011070,04
3517011178,01
3517011178,02
3517011230,01
3517011230,03
3517011249,02
3517012380,05
3517012540,13
3517020060,03
3517020060,05
3517020104,00
3517020177,01
3517020177,05
3517020202,02
3517020202,04
3517020275,09
3517020300,02
3517020300,04
3517020382,02
3517020426,04
3517020499,01
3517020506,09
3517020640,00
3517020668,00
3517020748,05
3517020757,01
3517020757,02
3517020775,04
3517020819,03
3517020819,06
3517020855,02
3517020873,02
3517020891,09
3517020917,00
3517022046,00
3517022064,11
3517022135,01
3517022144,00
3517022153,13
3517022199,00
3517030048,05
3517030057,03
3517030093,00
